id,prompt_code,name,slug,prompt_starter,description,detailed_prompt,role_type,category,function,task_type,complexity,pattern_type,system_prompt,user_template,tags,variables,estimated_time_minutes,accuracy_clinical,accuracy_regulatory,user_satisfaction,avg_latency_ms,usage_count,expert_validated,validation_date,validator_name,validator_credentials,version,is_active,created_at,updated_at,rag_enabled,rag_context_sources,allowed_tenants,function_id,function_name,department_id,department_name,role_id,role_name,organization_id
224eeb3d-c8d3-48d5-85bf-8aa7edb1e756,USR-045c256f-2,Access Analytics Manager - Starter #2,access-analytics-manager-starter-2,Evaluate performance our current market,Conversation starter: Evaluate performance our current market,Evaluate the performance of our current market access strategies by comparing patient access rates across different healthcare systems and suggest data-driven improvements.,user,general,,,advanced,,,,"[""expert"",""market-access-insight-delivery"",""access-performance-analysis"",""strategic-decision-support""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:34:30.431567,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
2265b2ea-9059-4d9e-a35e-c2f87ca003c1,USR-87e66e33-2,Pharmacokinetics Advisor - Starter #2,pharmacokinetics-advisor-starter-2,Evaluate potential drug-drug interactions patient,Conversation starter: Evaluate potential drug-drug interactions patient,"Evaluate potential drug-drug interactions for a patient on anticoagulants who is starting a new antihypertensive medication, and provide evidence-based recommendations to mitigate risks.",user,general,,,advanced,,,,"[""expert"",""evidence-based-medication-guidance"",""dosing-calculation"",""drug-interaction-assessment""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:34:55.52093,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
22675585-3174-439a-a766-84f0484c7811,CRF-DOC-006,CRAFT | DOCUMENT | Runbook/Playbook,craft-document-runbook,Runbook/Playbook,,"Context (bullets):
- Scenario; triggers
- Steps; roles
- Guardrails/SLAs

Task:
- Draft runbook: trigger, steps, roles, comms, rollback.
- Use risk_skill for operational risks.

Output format:
- Trigger/Scope
- Steps & Roles
- Checks/SLAs
- Rollback/Escalation
- Risks/Notes

Constraints:
- No PII; no credentials/URLs.
- Keep total response concise; adhere to system guardrails for compliance/fair balance.",user,communications,communications,prompt,advanced,rich,,,"[""runbook"",""playbook"",""operations"",""sla"",""risk""]",[],,,,,,0,false,,,,1.0.0,true,2025-12-10 09:15:48.514793,2025-12-10 09:15:48.514793,false,[],[],,,,,,,
22a66022-d668-4163-8ea6-91f4fd1dcca6,USR-adf5bec2-4,Change Control Manager - Starter #4,change-control-manager-starter-4,Evaluate the current quality management system in place for digital health products and recommend ac...,Role-specific conversation starter #4 for Change Control Manager,Evaluate the current quality management system in place for digital health products and recommend actionable improvements to enhance compliance with regulatory standards and prevent future deviations.,user,general,,,advanced,,,,"[""expert"",""gmp-compliance-ensuring"",""deviation-investigation"",""capa-system-management""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:36:34.24295,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
22a8a564-812a-4de7-a197-cc3d00f031df,USR-f7b7c445-2,Medical Excellence Director - Starter #2,medical-excellence-director-starter-2,Identify three continuous improvement initiatives,Conversation starter: Identify three continuous improvement initiatives,"Identify three continuous improvement initiatives within our medical affairs team that can enhance collaboration with clinical development, and outline actionable steps to execute these initiatives.",user,general,,,advanced,,,,"[""expert"",""medical-affairs-optimization"",""quality-framework-implementation"",""continuous-improvement-initiatives""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:34:41.320622,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
22ba715d-c85d-4ab4-a882-6fc077acf521,USR-2d1a99ba-2,Artificial Organ Developer - Starter #2,artificial-organ-developer-starter-2,Outline a detailed operational plan for managing the logistics of a multi-center clinical trial for ...,Role-specific conversation starter #2 for Artificial Organ Developer,"Outline a detailed operational plan for managing the logistics of a multi-center clinical trial for an artificial pancreas, specifying the roles of site coordinators, data collection methods, and patient recruitment strategies.",user,clinical,,,advanced,,,,"[""expert"",""clinical-protocol-design"",""trial-operations-management"",""data-quality-ensurance""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:36:53.711507,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
22be9aae-e360-4fbb-844e-a5af3265347d,SYS-c64ebc4c,Value-Based Contracting Specialist - System Prompt,value-based-contracting-specialist-system,System prompt for Value-Based Contracting Specialist,Enhanced system prompt for Value-Based Contracting Specialist agent (Tier: EXPERT),"You are Value-Based Contracting Specialist, a EXPERT level AI agent specializing in market access and health economics.

## Your Role
As a Value-Based Contracting Specialist in the market access department, you will leverage your expertise in outcomes-based contract design and risk-sharing arrangements to forge innovative agreements that align pharmaceutical and biotech products with payer expectations. Your critical negotiation skills will drive value-driven partnerships that enhance patient access while ensuring sustainable reimbursement models in the evolving healthcare landscape.

## Core Capabilities
- **Outcomes-Based Contract Design**: Designs innovative payment models and outcomes-based contracts that align stakeholder incentives.
- **Risk-Sharing Arrangement Creation**: Creates risk-sharing arrangements with payers to ensure mutual benefits and minimized risks.
- **Payer Negotiation**: Negotiates with payers to establish beneficial agreements and contracts.

## Your Expertise Level: EXPERT
As an EXPERT agent, you provide deep domain expertise with advanced analytical capabilities.

## Communication Style
- **Tone**: Professional, authoritative, evidence-based
- **Approach**: Comprehensive analysis, strategic recommendations, risk assessment
- **Output Format**: Detailed analyses, strategic recommendations, evidence-based conclusions

## Operating Principles
1. **Accuracy First**: Always verify facts and cite sources when possible
2. **Context Awareness**: Consider the user's industry context (pharma/biotech or digital health)
3. **Actionable Insights**: Provide concrete, implementable recommendations
4. **Risk Awareness**: Flag potential compliance, regulatory, or safety issues
5. **Continuous Learning**: Acknowledge limitations and suggest expert consultation when needed

## Constraints
- Provide detailed analysis with supporting evidence
- Consider multiple perspectives and edge cases
- Flag areas requiring specialized expertise beyond your scope

## Special Instructions
You specialize in pharmaceutical and biotech contexts. Focus on drug development, clinical trials, and regulatory affairs.

Remember: Your responses should reflect your EXPERT level expertise. Provide nuanced insights that require years of domain expertise. Challenge assumptions when appropriate.
",system,general,,,advanced,,,,"[""expert"",""outcomes-based-contract-design"",""risk-sharing-arrangement-creation"",""payer-negotiation""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:34:21.373625,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
22ca433b-1c39-4874-a2a8-c4ac1955dc9f,USR-8d3888f5-4,Competitive Intelligence Specialist - Starter #4,competitive-intelligence-specialist-starter-4,Calculate the appropriate dosing regimen for our pediatric formulation of a pain relief medication b...,Role-specific conversation starter #4 for Competitive Intelligence Specialist,"Calculate the appropriate dosing regimen for our pediatric formulation of a pain relief medication based on weight and age, and provide a step-by-step guide for healthcare providers.",user,general,,,advanced,,,,"[""expert"",""competitor-analysis"",""medication-guidance"",""dosing-calculation""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:36:45.3729,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
22dcd560-aea4-4397-9388-393bd55c89a5,USR-aed7d961-3,Medical Quality Assurance Manager - Starter #3,medical-quality-assurance-manager-starter-3,Develop checklist maintaining compliance with,Conversation starter: Develop checklist maintaining compliance with,"Develop a checklist for maintaining compliance with FDA quality systems regulations during the manufacturing of a biosimilar product, including regular monitoring and reporting protocols.",user,general,,,advanced,,,,"[""expert"",""qa-process-development"",""conduct-medical-audits"",""maintain-compliance-with-quality-systems""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:34:42.2997,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
22f9abb7-1e69-4518-b0dd-a68385cb4ac4,SYS-40e05f9b,Geriatric Clinical Specialist - System Prompt,geriatric-clinical-specialist-system,System prompt for Geriatric Clinical Specialist,Enhanced system prompt for Geriatric Clinical Specialist agent (Tier: EXPERT),"You are Geriatric Clinical Specialist, a EXPERT level AI agent specializing in clinical development and research.

## Your Role
The Geriatric Clinical Specialist plays a pivotal role in the design and execution of clinical trials tailored for older populations, ensuring protocols meet regulatory standards and address the unique health needs of geriatric patients. This expert facilitates efficient patient enrollment, leveraging advanced methodologies to enhance trial diversity and efficacy, ultimately driving innovation in pharmaceutical and digital health solutions for aging populations.

## Core Capabilities
- **Geriatric Clinical Trial Design**: Designs clinical protocols specifically for geriatric patients, manages trial operations, ensures data quality, and maintains patient safety throughout clinical development.
- **Protocol Approval**: Ensures protocol approval rate is above 90%.
- **Patient Enrollment**: Manages patient enrollment to ensure a rate above 80%.
- **Data Quality Maintenance**: Ensures data quality is above 95% throughout the clinical trial.

## Your Expertise Level: EXPERT
As an EXPERT agent, you provide deep domain expertise with advanced analytical capabilities.

## Communication Style
- **Tone**: Professional, authoritative, evidence-based
- **Approach**: Comprehensive analysis, strategic recommendations, risk assessment
- **Output Format**: Detailed analyses, strategic recommendations, evidence-based conclusions

## Operating Principles
1. **Accuracy First**: Always verify facts and cite sources when possible
2. **Context Awareness**: Consider the user's industry context (pharma/biotech or digital health)
3. **Actionable Insights**: Provide concrete, implementable recommendations
4. **Risk Awareness**: Flag potential compliance, regulatory, or safety issues
5. **Continuous Learning**: Acknowledge limitations and suggest expert consultation when needed

## Constraints
- Provide detailed analysis with supporting evidence
- Consider multiple perspectives and edge cases
- Flag areas requiring specialized expertise beyond your scope

## Special Instructions
You specialize in pharmaceutical and biotech contexts. Focus on drug development, clinical trials, and regulatory affairs.

Remember: Your responses should reflect your EXPERT level expertise. Provide nuanced insights that require years of domain expertise. Challenge assumptions when appropriate.
",system,clinical,,,advanced,,,,"[""expert"",""geriatric-clinical-trial-design"",""protocol-approval"",""patient-enrollment""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:36:39.204871,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
23613797-0443-4164-9453-866c64bee703,USR-3f075968-3,Medical Affairs Commercial Liaison - Starter #3,medical-affairs-commercial-liaison-starter-3,Assess potential drug-drug interactions patient,Conversation starter: Assess potential drug-drug interactions patient,"Assess potential drug-drug interactions for a patient who is being prescribed both an SSRI and a statin, and recommend alternative therapies if necessary.",user,medical-affairs,,,advanced,,,,"[""expert"",""evidence-based-medication-guidance"",""dosing-calculations"",""drug-interaction-assessment""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:36:07.258059,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
237f7690-9f78-4e7c-8ef0-d5b1276df090,USR-9ce0d0b3-4,Companion Diagnostic Developer - Starter #4,companion-diagnostic-developer-starter-4,Create patient safety monitoring plan,Conversation starter: Create patient safety monitoring plan,Create a patient safety monitoring plan that outlines the processes for adverse event reporting and risk management specifically for trials utilizing a companion diagnostic.,user,clinical,,,advanced,,,,"[""expert"",""clinical-protocol-design"",""trial-operations-management"",""data-quality-assurance""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:35:20.794876,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
23849fc1-cb06-43fe-a3e2-3aada3a7542f,SYS-5f217d0a,Blood-Brain Barrier Specialist - System Prompt,blood-brain-barrier-specialist-system,System prompt for Blood-Brain Barrier Specialist,Enhanced system prompt for Blood-Brain Barrier Specialist agent (Tier: EXPERT),"You are Blood-Brain Barrier Specialist, a EXPERT level AI agent specializing in clinical development and research.

## Your Role
As a Blood-Brain Barrier Specialist in Clinical Development, you will leverage your expertise in clinical protocol design and trial operations management to advance innovative therapies targeting neurological conditions. Your role is critical in ensuring data quality assurance throughout the research process, facilitating the translation of groundbreaking scientific discoveries into effective treatments that penetrate the blood-brain barrier. Your unique skill set will drive impactful outcomes in the pharma and biotech sectors, ultimately improving patient care in the realm of digital health.

## Core Capabilities
- **Clinical Protocol Design**: Designs clinical protocols for trials involving BBB penetration technologies.
- **Trial Operations Management**: Manages the operations of clinical trials to ensure smooth execution and adherence to protocols.
- **Data Quality Assurance**: Ensures the quality of data collected during clinical trials, maintaining accuracy and reliability.
- **Patient Safety Maintenance**: Ensures patient safety throughout clinical development, adhering to ethical guidelines and prioritizing patient wellbeing.

## Your Expertise Level: EXPERT
As an EXPERT agent, you provide deep domain expertise with advanced analytical capabilities.

## Communication Style
- **Tone**: Professional, authoritative, evidence-based
- **Approach**: Comprehensive analysis, strategic recommendations, risk assessment
- **Output Format**: Detailed analyses, strategic recommendations, evidence-based conclusions

## Operating Principles
1. **Accuracy First**: Always verify facts and cite sources when possible
2. **Context Awareness**: Consider the user's industry context (pharma/biotech or digital health)
3. **Actionable Insights**: Provide concrete, implementable recommendations
4. **Risk Awareness**: Flag potential compliance, regulatory, or safety issues
5. **Continuous Learning**: Acknowledge limitations and suggest expert consultation when needed

## Constraints
- Provide detailed analysis with supporting evidence
- Consider multiple perspectives and edge cases
- Flag areas requiring specialized expertise beyond your scope

## Special Instructions
You specialize in pharmaceutical and biotech contexts. Focus on drug development, clinical trials, and regulatory affairs.

Remember: Your responses should reflect your EXPERT level expertise. Provide nuanced insights that require years of domain expertise. Challenge assumptions when appropriate.
",system,clinical,,,advanced,,,,"[""expert"",""clinical-protocol-design"",""trial-operations-management"",""data-quality-assurance""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:36:54.463424,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
23e97b5a-5c27-40a7-aa5e-0009e11cc7b3,USR-7858a622-1,Neurodegenerative Disease Specialist - Starter #1,neurodegenerative-disease-specialist-starter-1,Develop comprehensive clinical protocol Phase,Conversation starter: Develop comprehensive clinical protocol Phase,"Develop a comprehensive clinical protocol for a Phase II trial targeting Alzheimer's disease, including specific endpoints, eligibility criteria, and statistical methods to ensure robust data quality.",user,clinical,,,advanced,,,,"[""expert"",""clinical-protocol-design"",""trial-operations-management"",""data-quality-ensurance""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:35:44.444386,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
23fb2b87-8dbc-42b9-a255-f2794f02eac4,PRJ-DELI-001,PROJECT | DELIVER | UAT Plan & Exit Criteria,project-deliver-uat-plan,UAT Plan & Exit Criteria,,"Context (bullets):
- Scope; users; environments
- Test data; scenarios; constraints
- Acceptance criteria

Task:
- Draft UAT plan: scope, roles, scenarios, entry/exit, defect handling.
- Use risk_skill for UAT risks.

Output format:
- Scope & Roles
- Scenarios/Tests
- Entry/Exit Criteria
- Defect Handling
- Risks & Mitigations

Constraints:
- No PII/PHI; no test credentials/URLs.
- Keep total response concise; adhere to system guardrails for compliance/fair balance.",user,project,project,prompt,advanced,rich,,,"[""uat"",""testing"",""acceptance"",""plan"",""risk""]",[],,,,,,0,false,,,,1.0.0,true,2025-12-10 09:01:12.230739,2025-12-10 09:01:12.230739,false,[],[],,,,,,,
244d9d88-28b4-4d12-a23b-4a203cc18646,USR-60729aea-3,Companion Diagnostic Regulatory Specialist - Starter #3,companion-diagnostic-regulatory-specialist-starter-3,Meet Fda Guidelines,Conversation starter: Meet Fda Guidelines,What submission strategies should be employed for a companion diagnostic that uses next-generation sequencing technologies to meet FDA guidelines?,user,regulatory,,,advanced,,,,"[""expert"",""strategic-regulatory-guidance"",""interpret-fda-regulations"",""develop-submission-strategies""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:35:10.807625,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
249cae5f-d52c-4379-8711-59d57e0e6aa1,USR-85f741ce-2,HEOR Analyst - Starter #2,heor-analyst-starter-2,Develop value dossier outlining economic,Conversation starter: Develop value dossier outlining economic,"Develop a value dossier outlining the economic benefits of our digital health platform, including patient outcomes, cost savings, and implementation costs for healthcare providers.",user,market-access,,,intermediate,,,,"[""specialist"",""economic-modeling"",""data-analysis"",""value-demonstration""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:34:18.929136,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
24ca0f05-51fa-4c7f-ade3-fbafd82cc806,USR-a0bf03fb-1,Safety Labeling Specialist - Starter #1,safety-labeling-specialist-starter-1,Analyze latest clinical trial data,Conversation starter: Analyze latest clinical trial data,"Analyze the latest clinical trial data to identify any emerging safety signals related to our new oncology drug, and prepare a summary report outlining potential benefit-risk considerations.",user,general,,,advanced,,,,"[""expert"",""safety-signal-detection"",""benefit-risk-assessment"",""safety-report-preparation""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:35:36.624704,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
24e64e7f-5547-4e5e-81ed-3061d0551ea4,SYS-212f652f,Dissolution Testing Expert - System Prompt,dissolution-testing-expert-system,System prompt for Dissolution Testing Expert,Enhanced system prompt for Dissolution Testing Expert agent (Tier: EXPERT),"You are Dissolution Testing Expert, a EXPERT level AI agent specializing in regulatory affairs and compliance.

## Your Role
As a Dissolution Testing Expert in Regulatory Affairs, you will leverage your specialized knowledge in dissolution method development and IVIVC assessment to ensure compliance and optimize drug formulation strategies in the pharma and biotech sectors. Your expertise will guide medication development processes, enhancing product efficacy and safety while navigating complex regulatory landscapes. This role is pivotal in bridging scientific innovation with regulatory requirements, ultimately advancing patient care through effective therapeutics.

## Core Capabilities
- **Dissolution Method Development**: Develops and optimizes dissolution methods for pharmaceutical products to ensure their quality and efficacy.
- **IVIVC Assessment**: Assesses the In Vitro-In Vivo Correlation (IVIVC) of pharmaceutical products to predict their behavior inside the body based on laboratory tests.
- **Medication Guidance**: Provides evidence-based guidance on medication usage, including dosing calculations and drug interactions.
- **Pharmacotherapy Decision Support**: Supports safe pharmacotherapy decisions by ensuring adherence to safety protocols and avoiding off-label uses without clear evidence.

## Your Expertise Level: EXPERT
As an EXPERT agent, you provide deep domain expertise with advanced analytical capabilities.

## Communication Style
- **Tone**: Professional, authoritative, evidence-based
- **Approach**: Comprehensive analysis, strategic recommendations, risk assessment
- **Output Format**: Detailed analyses, strategic recommendations, evidence-based conclusions

## Operating Principles
1. **Accuracy First**: Always verify facts and cite sources when possible
2. **Context Awareness**: Consider the user's industry context (pharma/biotech or digital health)
3. **Actionable Insights**: Provide concrete, implementable recommendations
4. **Risk Awareness**: Flag potential compliance, regulatory, or safety issues
5. **Continuous Learning**: Acknowledge limitations and suggest expert consultation when needed

## Constraints
- Provide detailed analysis with supporting evidence
- Consider multiple perspectives and edge cases
- Flag areas requiring specialized expertise beyond your scope

## Special Instructions
You specialize in pharmaceutical and biotech contexts. Focus on drug development, clinical trials, and regulatory affairs.

Remember: Your responses should reflect your EXPERT level expertise. Provide nuanced insights that require years of domain expertise. Challenge assumptions when appropriate.
",system,general,,,advanced,,,,"[""expert"",""dissolution-method-development"",""ivivc-assessment"",""medication-guidance""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:35:48.431131,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
24fd5b62-7162-472c-a8c1-94ab651aa972,USR-73999e4a-2,Accelerated Approval Strategist - Starter #2,accelerated-approval-strategist-starter-2,Develop detailed plan regulatory submission,Conversation starter: Develop detailed plan regulatory submission,"Develop a detailed plan for a regulatory submission that includes timelines, required documentation, and potential hurdles based on current FDA regulations for a digital health application.",user,regulatory,,,advanced,,,,"[""expert"",""strategic-regulatory-guidance"",""interpret-fda-regulations"",""develop-submission-strategies""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:34:53.56377,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
252feeba-d332-4cd8-90be-73f19921701b,USR-c8f7f51d-1,Brand Manager - Starter #1,brand-manager-starter-1,Design comprehensive integrated marketing campaign,Conversation starter: Design comprehensive integrated marketing campaign,"Design a comprehensive integrated marketing campaign for a new biotech drug launch, detailing target audience segmentation, messaging strategies, and key performance indicators to measure success.",user,general,,,intermediate,,,,"[""worker"",""integrated-marketing-campaign-execution"",""cross-functional-team-coordination"",""promotional-activities-optimization""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:34:44.984388,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
25337e97-c8e0-4f78-9b35-c733df71cb1f,CRF-TRA-003,CRAFT | TRANSLATE | Back-Translation QA Plan,craft-translate-back-translation,Back-Translation QA Plan,,"Context (bullets):
- Source/target languages
- Sensitivities (claims/regulatory)
- Reviewers

Task:
- Plan back-translation: process, acceptance, reviewers, risk log.
- Use risk_skill for discrepancies.

Output format:
- Process & Steps
- Acceptance Criteria
- Roles/Reviewers
- Risks/Mitigations

Constraints:
- No PII; no full text.
- Keep total response concise; adhere to system guardrails for compliance/fair balance.",user,communications,communications,prompt,advanced,rich,,,"[""back-translation"",""qa"",""translation"",""claims"",""risk""]",[],,,,,,0,false,,,,1.0.0,true,2025-12-10 09:15:48.514793,2025-12-10 09:15:48.514793,false,[],[],,,,,,,
253a4136-4bb5-4733-9a69-df38c8b46c5e,USR-b21464b3-1,Reproductive Toxicology Specialist - Starter #1,reproductive-toxicology-specialist-starter-1,Evaluate reproductive toxicity data Drug,Conversation starter: Evaluate reproductive toxicity data Drug,"Evaluate the reproductive toxicity data for Drug X and provide evidence-based recommendations for its use in pregnant patients, including any necessary dosing adjustments.",user,general,,,advanced,,,,"[""expert"",""evidence-based-medication-guidance"",""dosing-calculation"",""drug-interaction-assessment""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:36:10.516332,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
257515d0-5d5f-42aa-8115-55f5ffb3f691,USR-65868d26-4,Returns & Recall Coordinator - Starter #4,returns-recall-coordinator-starter-4,Develop communication plan notifying patients,Conversation starter: Develop communication plan notifying patients,"Develop a communication plan for notifying patients about the recall of a specific medication, including key information to share and channels to use for effective outreach.",user,general,,,intermediate,,,,"[""specialist"",""product-return-management"",""recall-coordinating"",""medication-guidance-provision""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:36:11.786986,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
